2371.455882,3.314093898,3.289021087,3.281281087,3.080928261
2371.47276,3.289352438,3.264524592,3.256784592,3.05865872
2371.529412,3.26001235,3.235475,3.227735,3.03225
2371.581634,3.235268587,3.210976225,3.203236225,3.009978386
2371.672267,3.197640482,3.173720676,3.165980676,2.976109705
2371.786271,3.159645529,3.13610191,3.12836191,2.941910827
2371.857523,3.134752285,3.111455134,3.103715134,2.919504667
2371.909965,3.105090017,3.082086552,3.074346552,2.892805956
2371.957277,3.073174258,3.05048679,3.04274679,2.8640789
2371.992048,3.040944057,3.0185757,3.0108357,2.835068818
2372.117647,3.003124998,2.981131087,2.973391087,2.801028261
2372.20191,2.959844484,2.938279093,2.930539093,2.762071903
2372.261287,2.935824686,2.914497115,2.906757115,2.740451923
2372.338235,2.908482289,2.887425434,2.879685434,2.715841304
2372.411765,2.874681321,2.85395913,2.84621913,2.685417391
2372.510671,2.841929114,2.821531202,2.813791202,2.655937456
2372.558824,2.807079387,2.787026522,2.779286522,2.624569565
2372.607669,2.784360209,2.764532286,2.756792286,2.60412026
2372.669231,2.761720458,2.742116691,2.734376691,2.583742446
2372.751314,2.742854,2.72343703,2.71569703,2.566760936
2372.878809,2.717462889,2.698297316,2.690557316,2.543906651
2373.073529,2.685395904,2.666547826,2.658807826,2.515043478
2373.220588,2.63807455,2.619695,2.611955,2.47245
2373.3657,2.602822946,2.584792421,2.577052421,2.440720383
2373.588235,2.563712421,2.54606913,2.53832913,2.405517391
2373.710087,2.535130789,2.517770484,2.510030484,2.379791349
2373.882353,2.502870681,2.485829783,2.478089783,2.350754348
2373.970244,2.463253073,2.446604429,2.438864429,2.315094935
2374.176471,2.428508552,2.412203913,2.404463913,2.283821739
2374.323529,2.374427004,2.358657826,2.350917826,2.235143478
2374.470588,2.32710565,2.311805,2.304065,2.19255
2374.617647,2.286544489,2.271645434,2.263905434,2.156041304
2374.750373,2.245146321,2.23065715,2.22291715,2.118779227
2374.821626,2.217632734,2.203415974,2.195675974,2.094014522
2374.838235,2.185141587,2.171246522,2.163506522,2.064769565
2374.985294,2.137820233,2.124393696,2.116653696,2.022176087
2375.049634,2.114129242,2.100937269,2.093197269,2.000852063
2375.132353,2.090498879,2.07754087,2.06980087,1.979582609
2375.279412,2.036417331,2.023994783,2.016254783,1.930904348
2375.5,1.982335783,1.970448696,1.962708696,1.882226087
2375.562651,1.941029478,1.929551365,1.921811365,1.845046695
2375.619653,1.908432429,1.897277059,1.889537059,1.815706417
2375.705156,1.869127306,1.858361095,1.850621095,1.780328268
2375.8089,1.82405743,1.813737455,1.805997455,1.739761323
2375.890983,1.797644387,1.787585928,1.779845928,1.715987207
2376.014706,1.759249398,1.749571087,1.741831087,1.681428261
2376.10417,1.731559373,1.722155221,1.714415221,1.656504746
2376.235294,1.691647463,1.682638479,1.674898479,1.620580435
2376.455882,1.637565915,1.629092391,1.621352391,1.571902174
2376.67077,1.605206503,1.597053369,1.589313369,1.54277579
2376.970588,1.556443594,1.548773261,1.541033261,1.498884783
2377.171475,1.516911472,1.509632547,1.501892547,1.463302315
2377.485294,1.475321271,1.46845413,1.46071413,1.425867391
2377.685975,1.445942141,1.439365882,1.431625882,1.399423529
2378,1.421239723,1.414908043,1.407168043,1.37718913
2378.328843,1.403712716,1.397554571,1.389814571,1.361413246
2378.583756,1.386984457,1.380991938,1.373251938,1.346356307
2378.969089,1.367489115,1.361689618,1.353949618,1.328808744
2379.289212,1.347113339,1.341515583,1.333775583,1.310468712
2379.707835,1.331265513,1.325824666,1.318084666,1.296204242
2380.051557,1.30968438,1.304457208,1.296717208,1.27677928
2380.569704,1.288249986,1.283235036,1.275495036,1.257486396
2380.815953,1.279194085,1.274268797,1.266528797,1.24933527
2381.136076,1.265610235,1.26081944,1.25307944,1.237108582
2381.530074,1.242970483,1.238403845,1.230663845,1.216730768
2381.88987,1.225833449,1.221436485,1.213696485,1.201305895
2382.441193,1.204482907,1.200297334,1.192557334,1.182088485
2382.873154,1.190458838,1.186412117,1.178672117,1.169465561
2383.426187,1.165995329,1.162190821,1.154450821,1.147446201
2383.956192,1.145913031,1.142307358,1.134567358,1.129370325
2384.60818,1.122979802,1.119601191,1.111861191,1.108728355
2385.138982,1.098746883,1.095608201,1.087868201,1.086916546
2385.737503,1.081714664,1.078744618,1.071004618,1.071586016
2386.307523,1.063372273,1.060583834,1.052843834,1.055076213
2386.970588,1.035908696,1.033392174,1.025652174,1.030356522
2387.37631,1.02668749,1.024262268,1.016522268,1.022056607
2387.932535,1.007517071,1.005281654,0.997541654,1.004801504
2388.502099,1.000484074,0.998318291,0.990578291,0.998471174
2389.089903,0.98487732,0.982866059,0.975126059,0.98442369
2389.804024,0.975368625,0.97345151,0.96571151,0.975865009
2390.572319,0.959068003,0.95731228,0.94957228,0.961192982
2391.059891,0.955445644,0.953725786,0.945985786,0.957932533
2391.577013,0.948200923,0.946552795,0.938812795,0.951411632
2391.995635,0.941861793,0.940276428,0.932536428,0.945705844
2392.404408,0.934617073,0.933103438,0.925363438,0.939184944
2393.084054,0.931900302,0.930413567,0.922673567,0.936739606
2393.586401,0.929183533,0.927723696,0.919983696,0.934294269
2394.147847,0.923749992,0.922343952,0.914603952,0.929403593
2394.591095,0.926466761,0.925033823,0.917293823,0.93184893
2395.122992,0.929183533,0.927723696,0.919983696,0.934294269
2395.625339,0.934617073,0.933103438,0.925363438,0.939184944
2396.098136,0.934617073,0.933103438,0.925363438,0.939184944
2396.718682,0.940050613,0.938483181,0.930743181,0.944075619
2397.516527,0.940050613,0.938483181,0.930743181,0.944075619
2398.349189,0.946767072,0.945133141,0.937393141,0.950121037
2399.104465,0.962489122,0.960699527,0.952959527,0.964272297
2399.703214,0.967218315,0.965381896,0.957641896,0.968528996
2400.29421,0.983518934,0.981521123,0.973781123,0.983201021
2401.121605,1.002536326,1.000350224,0.992610224,1.000318385
2401.91945,1.021553717,1.019179324,1.011439324,1.017435749
2402.510447,1.037854338,1.035318553,1.027578553,1.032107775
2403.160543,1.048721418,1.046078038,1.038338038,1.041889125
2403.781089,1.056871729,1.054147653,1.046407653,1.049225139
2404.45581,1.059588499,1.056837524,1.049097524,1.051670476
2405.199481,1.056871729,1.054147653,1.046407653,1.049225139
2406.056426,1.056871729,1.054147653,1.046407653,1.049225139
2406.883821,1.056871729,1.054147653,1.046407653,1.049225139
2407.593016,1.051438188,1.048767909,1.041027909,1.044334463
2408.174163,1.052796574,1.050112845,1.042372845,1.045557132
2408.68636,1.048721418,1.046078038,1.038338038,1.041889125
2409.425105,1.043287879,1.040698296,1.032958296,1.036998451
2409.986552,1.040571107,1.038008423,1.030268423,1.034553112
2410.547998,1.043287879,1.040698296,1.032958296,1.036998451
2411.129145,1.043740673,1.041146607,1.033406607,1.037406006
2411.753631,1.041114462,1.038546398,1.030806398,1.03504218
2412.250068,1.034594213,1.032090706,1.024350706,1.029173369
2412.852884,1.024813841,1.022407169,1.014667169,1.020370154
2413.355231,1.016120176,1.01379958,1.00605958,1.012545073
2413.946228,1.013403407,1.01110971,1.00336971,1.010099736
2414.544118,1.008867921,1.00661913,0.99887913,1.006017391
